seeds,num_tasks,per_jitter,final_e2e_max,letG2023,R,exceed,false_percentage,run_time_our,run_time_G
1756845588,3,0,2024,2012,0.9940711462450593,safe,0.0,2.239295281469822e-05,0.011581054190173745
1756845589,3,0,2006,2003,0.9985044865403788,safe,0.0,1.6107922419905663e-05,0.12272586207836866
1756845590,3,0,160,140,0.875,safe,0.0,1.3437820598483086e-05,3.27590387314558e-05
1756845591,3,0,2006,2003,0.9985044865403788,safe,0.0,1.2152129784226418e-05,0.12387808482162654
1756845592,3,0,400,400,1.0,safe,0.0,1.1138152331113815e-05,2.0354054868221283e-05
1756845593,3,0,610,605,0.9918032786885246,safe,0.0,1.0488787665963173e-05,0.00019676703959703445
1756845594,3,0,2042,2021,0.9897159647404505,safe,0.0,1.544295810163021e-05,0.00043757096864283085
1756845595,3,0,62,51,0.8225806451612904,safe,0.0,1.131114549934864e-05,3.299396485090256e-05
1756845596,3,0,604,602,0.9966887417218543,safe,0.0,1.1834083124995232e-05,6.687920540571213e-05
1756845597,3,0,320,300,0.9375,safe,0.0,1.0387040674686432e-05,2.2014835849404335e-05
1756845598,3,0,602,501,0.8322259136212624,safe,0.0,1.0632909834384918e-05,9.727803990244865e-05
1756845599,3,0,340,270,0.7941176470588235,safe,0.0,9.670853614807129e-06,2.9267044737935066e-05
1756845600,3,0,2044,2022,0.9892367906066536,safe,0.0,1.4707911759614944e-05,0.00022216816432774067
1756845601,3,0,2140,2080,0.9719626168224299,safe,0.0,1.4204997569322586e-05,5.312496796250343e-05
1756845602,3,0,2420,2400,0.9917355371900827,safe,0.0,1.3801967725157738e-05,6.0332007706165314e-05
1756845603,3,0,18,16,0.8888888888888888,safe,0.0,1.5354948118329048e-05,4.091905429959297e-05
1756845604,3,0,200,200,1.0,safe,0.0,9.760027751326561e-06,1.988396979868412e-05
1756845605,3,0,2030,2015,0.9926108374384236,safe,0.0,1.301988959312439e-05,0.0019974210299551487
1756845606,3,0,400,350,0.875,safe,0.0,1.029903069138527e-05,2.233893610537052e-05
1756845607,3,0,103,102,0.9902912621359223,safe,0.0,1.1828029528260231e-05,0.0002843851689249277
1756845608,3,0,504,500,0.9920634920634921,safe,0.0,1.1259922757744789e-05,7.733912207186222e-05
1756845609,3,0,2110,2055,0.9739336492890995,safe,0.0,1.2769829481840134e-05,0.001347145065665245
1756845610,3,0,14,12,0.8571428571428571,safe,0.0,9.910203516483307e-06,3.233598545193672e-05
1756845611,3,0,2050,2025,0.9878048780487805,safe,0.0,1.0070856660604477e-05,0.00011215195991098881
1756845612,3,0,104,102,0.9807692307692307,safe,0.0,9.015901014208794e-06,0.000470736064016819
1756845613,3,0,2202,2200,0.9990917347865577,safe,0.0,1.1188909411430359e-05,0.0004124930128455162
1756845614,3,0,114,107,0.9385964912280702,safe,0.0,1.4225021004676819e-05,0.00012877210974693298
1756845615,3,0,2014,2010,0.9980139026812314,safe,0.0,1.6628997400403023e-05,0.008469284046441317
1756845616,3,0,260,240,0.9230769230769231,safe,0.0,2.7581118047237396e-05,8.962489664554596e-05
1756845617,3,0,280,240,0.8571428571428571,safe,0.0,1.7490936443209648e-05,3.518490120768547e-05
1756845618,3,0,142,140,0.9859154929577465,safe,0.0,1.2307893484830856e-05,9.868806228041649e-05
1756845619,3,0,2040,2020,0.9901960784313726,safe,0.0,1.8894905224442482e-05,0.0001229480840265751
1756845620,3,0,2120,2060,0.9716981132075472,safe,0.0,1.536705531179905e-05,0.00043365592136979103
1756845621,3,0,122,111,0.9098360655737705,safe,0.0,1.506810076534748e-05,0.00016730697825551033
1756845622,3,0,206,204,0.9902912621359223,safe,0.0,1.4679040759801865e-05,0.000296273035928607
1756845623,3,0,320,300,0.9375,safe,0.0,1.0792864486575127e-05,2.8237933292984962e-05
1756845624,3,0,700,550,0.7857142857142857,safe,0.0,9.767012670636177e-06,2.838810905814171e-05
1756845625,3,0,64,60,0.9375,safe,0.0,1.4354940503835678e-05,3.52619681507349e-05
1756845626,3,0,602,601,0.9983388704318937,safe,0.0,1.485506072640419e-05,0.0001321809832006693
1756845627,3,0,304,252,0.8289473684210527,safe,0.0,1.2293923646211624e-05,0.00015628011897206306
1756845628,3,0,400,350,0.875,safe,0.0,9.970972314476967e-06,1.885811798274517e-05
1756845629,3,0,32,31,0.96875,safe,0.0,1.123407855629921e-05,3.99609562009573e-05
1756845630,3,0,52,46,0.8846153846153846,safe,0.0,9.16793942451477e-06,3.807712346315384e-05
1756845631,3,0,2030,2015,0.9926108374384236,safe,0.0,1.626298762857914e-05,0.004783499985933304
1756845632,3,0,114,110,0.9649122807017544,safe,0.0,1.215585507452488e-05,2.8671929612755775e-05
1756845633,3,0,124,112,0.9032258064516129,safe,0.0,1.0350020602345467e-05,2.7460046112537384e-05
1756845634,3,0,440,420,0.9545454545454546,safe,0.0,1.1774012818932533e-05,3.312388435006142e-05
1756845635,3,0,222,211,0.9504504504504504,safe,0.0,1.4887889847159386e-05,0.0004394049756228924
1756845636,3,0,103,102,0.9902912621359223,safe,0.0,1.7082085832953453e-05,0.00031423685140907764
1756845637,3,0,2080,2040,0.9807692307692307,safe,0.0,1.475820317864418e-05,0.0006521630566567183
1756845638,3,0,154,152,0.987012987012987,safe,0.0,1.0913005098700523e-05,7.541198283433914e-05
1756845639,3,0,206,203,0.9854368932038835,safe,0.0,1.3320939615368843e-05,0.0009409070480614901
1756845640,3,0,510,455,0.8921568627450981,safe,0.0,9.988900274038315e-06,6.91278837621212e-05
1756845641,3,0,4000,4000,1.0,safe,0.0,2.0639970898628235e-05,6.91399909555912e-05
1756845642,3,0,340,300,0.8823529411764706,safe,0.0,1.2423144653439522e-05,2.412707544863224e-05
1756845643,3,0,304,302,0.993421052631579,safe,0.0,1.2520933523774147e-05,4.2764004319906235e-05
1756845644,3,0,114,108,0.9473684210526315,safe,0.0,1.1357944458723068e-05,9.777792729437351e-05
1756845645,3,0,43,42,0.9767441860465116,safe,0.0,1.1343974620103836e-05,8.102296851575375e-05
1756845646,3,0,70,65,0.9285714285714286,safe,0.0,1.1804979294538498e-05,2.0529143512248993e-05
1756845647,3,0,408,404,0.9901960784313726,safe,0.0,1.4269957318902016e-05,8.794711902737617e-05
1756845648,3,0,40,40,1.0,safe,0.0,9.282957762479782e-06,1.835799776017666e-05
1756845649,3,0,2204,2102,0.9537205081669692,safe,0.0,1.4554942026734352e-05,0.00025001983158290386
1756845650,3,0,222,220,0.990990990990991,safe,0.0,1.2044096365571022e-05,0.00011696084402501583
1756845651,3,0,80,80,1.0,safe,0.0,2.0559877157211304e-05,3.7108082324266434e-05
1756845652,3,0,4000,4000,1.0,safe,0.0,1.8866034224629402e-05,3.455905243754387e-05
1756845653,3,0,620,610,0.9838709677419355,safe,0.0,2.023600973188877e-05,0.00011517689563333988
1756845654,3,0,510,455,0.8921568627450981,safe,0.0,2.0300038158893585e-05,8.440297096967697e-05
1756845655,3,0,190,180,0.9473684210526315,safe,0.0,1.4879973605275154e-05,3.3190008252859116e-05
1756845656,3,0,2600,2300,0.8846153846153846,safe,0.0,2.0768027752637863e-05,4.0136976167559624e-05
1756845657,3,0,130,115,0.8846153846153846,safe,0.0,1.2217089533805847e-05,5.1829032599925995e-05
1756845658,3,0,310,255,0.8225806451612904,safe,0.0,1.1475058272480965e-05,7.182219997048378e-05
1756845659,3,0,2140,2080,0.9719626168224299,safe,0.0,1.589301973581314e-05,0.0002439150121062994
1756845660,3,0,424,412,0.9716981132075472,safe,0.0,1.4026882126927376e-05,5.521811544895172e-05
1756845661,3,0,115,110,0.9565217391304348,safe,0.0,1.4762161299586296e-05,4.616100341081619e-05
1756845662,3,0,640,520,0.8125,safe,0.0,1.1056195944547653e-05,2.494710497558117e-05
1756845663,3,0,18,16,0.8888888888888888,safe,0.0,1.0057119652628899e-05,3.290805034339428e-05
1756845664,3,0,52,46,0.8846153846153846,safe,0.0,1.9280007109045982e-05,0.0001030780840665102
1756845665,3,0,206,203,0.9854368932038835,safe,0.0,1.1867145076394081e-05,0.0009994939900934696
1756845666,3,0,450,425,0.9444444444444444,safe,0.0,1.1306023225188255e-05,0.00014420808292925358
1756845667,3,0,2150,2100,0.9767441860465116,safe,0.0,1.265108585357666e-05,0.00010178983211517334
1756845668,3,0,106,104,0.9811320754716981,safe,0.0,1.0367017239332199e-05,0.0001573499757796526
1756845669,3,0,52,50,0.9615384615384616,safe,0.0,1.0560965165495872e-05,2.289307303726673e-05
1756845670,3,0,540,500,0.9259259259259259,safe,0.0,1.978408545255661e-05,0.00017784489318728447
1756845671,3,0,152,151,0.993421052631579,safe,0.0,1.5619909390807152e-05,0.00014793011359870434
1756845672,3,0,230,215,0.9347826086956522,safe,0.0,1.4332123100757599e-05,8.951593190431595e-05
1756845673,3,0,320,260,0.8125,safe,0.0,1.57160684466362e-05,3.612600266933441e-05
1756845674,3,0,34,27,0.7941176470588235,safe,0.0,1.071486622095108e-05,2.980884164571762e-05
1756845675,3,0,52,46,0.8846153846153846,safe,0.0,1.09928660094738e-05,4.2794039472937584e-05
1756845676,3,0,400,300,0.75,safe,0.0,1.0018004104495049e-05,2.0415987819433212e-05
1756845677,3,0,302,251,0.8311258278145696,safe,0.0,1.0322080925107002e-05,0.00032316590659320354
1756845678,3,0,2060,2030,0.9854368932038835,safe,0.0,1.474493183195591e-05,0.001165115972980857
1756845679,3,0,34,27,0.7941176470588235,safe,0.0,1.1287862434983253e-05,2.4327076971530914e-05
1756845680,3,0,412,406,0.9854368932038835,safe,0.0,9.720912203192711e-06,0.0016839432064443827
1756845681,3,0,2015,2010,0.9975186104218362,safe,0.0,1.3856915757060051e-05,0.004007549956440926
1756845682,3,0,250,240,0.96,safe,0.0,1.0424060747027397e-05,2.6960158720612526e-05
1756845683,3,0,310,255,0.8225806451612904,safe,0.0,1.4726072549819946e-05,4.0081096813082695e-05
1756845684,3,0,2120,2060,0.9716981132075472,safe,0.0,1.2516975402832031e-05,6.290921010077e-05
1756845685,3,0,2204,2102,0.9537205081669692,safe,0.0,1.0769115760922432e-05,0.00022716610692441463
1756845686,3,0,610,600,0.9836065573770492,safe,0.0,1.685088500380516e-05,4.582689143717289e-05
1756845687,3,0,3002,3001,0.9996668887408394,safe,0.0,1.3303011655807495e-05,0.0005415270570665598
1756845688,3,0,620,510,0.8225806451612904,safe,0.0,1.4611054211854935e-05,9.115203283727169e-05
1756845689,3,0,2140,2080,0.9719626168224299,safe,0.0,1.976895146071911e-05,0.00029156007803976536
1756845690,3,0,3400,3200,0.9411764705882353,safe,0.0,1.678289845585823e-05,4.327995702624321e-05
1756845691,3,0,46,44,0.9565217391304348,safe,0.0,1.0470859706401825e-05,2.4724053218960762e-05
1756845692,3,0,250,225,0.9,safe,0.0,1.2036878615617752e-05,5.140714347362518e-05
1756845693,3,0,114,108,0.9473684210526315,safe,0.0,1.7061829566955566e-05,4.354189150035381e-05
1756845694,3,0,2042,2021,0.9897159647404505,safe,0.0,1.3693002983927727e-05,0.014116662088781595
1756845695,3,0,17,16,0.9411764705882353,safe,0.0,1.4276942238211632e-05,4.0744198486208916e-05
1756845696,3,0,2104,2052,0.9752851711026616,safe,0.0,1.2895092368125916e-05,0.002220958936959505
1756845697,3,0,2104,2100,0.9980988593155894,safe,0.0,2.4145934730768204e-05,0.0004032799042761326
1756845698,3,0,2020,2010,0.995049504950495,safe,0.0,1.4065997675061226e-05,0.0001706599723547697
1756845699,3,0,2420,2400,0.9917355371900827,safe,0.0,1.0806135833263397e-05,8.90200026333332e-05
1756845700,3,0,34,27,0.7941176470588235,safe,0.0,1.326901838183403e-05,2.6333844289183617e-05
1756845701,3,0,52,50,0.9615384615384616,safe,0.0,1.1408934369683266e-05,2.624792978167534e-05
1756845702,3,0,2110,2055,0.9739336492890995,safe,0.0,1.0881107300519943e-05,0.0009367240127176046
1756845703,3,0,206,203,0.9854368932038835,safe,0.0,9.953975677490234e-06,6.250082515180111e-05
1756845704,3,0,46,43,0.9347826086956522,safe,0.0,1.06829684227705e-05,8.489098399877548e-05
1756845705,3,0,20,20,1.0,safe,0.0,1.4038057997822762e-05,2.7178088203072548e-05
1756845706,3,0,17,16,0.9411764705882353,safe,0.0,1.4072982594370842e-05,2.6155030354857445e-05
1756845707,3,0,2102,2051,0.9757373929590866,safe,0.0,1.119077205657959e-05,0.0044414938893169165
1756845708,3,0,180,160,0.8888888888888888,safe,0.0,9.539071470499039e-06,3.136997111141682e-05
1756845709,3,0,154,152,0.987012987012987,safe,0.0,1.0486925020813942e-05,7.542292587459087e-05
1756845710,3,0,62,61,0.9838709677419355,safe,0.0,1.0793795809149742e-05,6.315205246210098e-05
1756845711,3,0,2012,2006,0.9970178926441352,safe,0.0,1.2869015336036682e-05,0.0178504700306803
1756845712,3,0,502,500,0.9960159362549801,safe,0.0,9.584007784724236e-06,8.532986976206303e-05
1756845713,3,0,610,600,0.9836065573770492,safe,0.0,1.054396852850914e-05,3.207218833267689e-05
1756845714,3,0,80,80,1.0,safe,0.0,1.3887183740735054e-05,2.6587164029479027e-05
1756845715,3,0,2024,2012,0.9940711462450593,safe,0.0,1.2859934940934181e-05,0.00025984691455960274
1756845716,3,0,2240,2120,0.9464285714285714,safe,0.0,2.040504477918148e-05,0.0001763058826327324
1756845717,3,0,190,180,0.9473684210526315,safe,0.0,1.200009137392044e-05,3.363611176609993e-05
1756845718,3,0,302,251,0.8311258278145696,safe,0.0,1.6211066395044327e-05,0.0002825448755174875
1756845719,3,0,2204,2102,0.9537205081669692,safe,0.0,1.569511368870735e-05,0.0012898370623588562
1756845720,3,0,2500,2400,0.96,safe,0.0,1.2039905413985252e-05,4.736310802400112e-05
1756845721,3,0,214,207,0.9672897196261683,safe,0.0,1.3319076970219612e-05,0.00030325702391564846
1756845722,3,0,80,60,0.75,safe,0.0,5.128304474055767e-05,2.8925016522407532e-05
1756845723,3,0,4000,4000,1.0,safe,0.0,1.6058096662163734e-05,4.5977067202329636e-05
1756845724,3,0,460,430,0.9347826086956522,safe,0.0,1.0930001735687256e-05,8.182786405086517e-05
1756845725,3,0,26,24,0.9230769230769231,safe,0.0,9.904149919748306e-06,3.1589996069669724e-05
1756845726,3,0,2202,2200,0.9990917347865577,safe,0.0,1.1491822078824043e-05,0.00041832798160612583
1756845727,3,0,800,800,1.0,safe,0.0,1.3763085007667542e-05,2.6013003662228584e-05
1756845728,3,0,122,111,0.9098360655737705,safe,0.0,1.226598396897316e-05,0.00016342010349035263
1756845729,3,0,2204,2102,0.9537205081669692,safe,0.0,1.7835991457104683e-05,0.0017665100749582052
1756845730,3,0,540,500,0.9259259259259259,safe,0.0,9.568873792886734e-06,2.3860950022935867e-05
1756845731,3,0,422,411,0.9739336492890995,safe,0.0,1.4485092833638191e-05,0.00012007891200482845
1756845732,3,0,422,420,0.995260663507109,safe,0.0,1.7484882846474648e-05,0.0003853428643196821
1756845733,3,0,40,40,1.0,safe,0.0,1.3113021850585938e-05,2.3757806047797203e-05
1756845734,3,0,424,412,0.9716981132075472,safe,0.0,1.1851778253912926e-05,6.324495188891888e-05
1756845735,3,0,32,26,0.8125,safe,0.0,1.0394025593996048e-05,4.4097891077399254e-05
1756845736,3,0,504,452,0.8968253968253969,safe,0.0,9.51392576098442e-06,5.663814954459667e-05
1756845737,3,0,540,470,0.8703703703703703,safe,0.0,1.6112113371491432e-05,3.809807822108269e-05
1756845738,3,0,2014,2008,0.997020854021847,safe,0.0,1.3360055163502693e-05,0.009370003826916218
1756845739,3,0,2220,2110,0.9504504504504504,safe,0.0,2.28912103921175e-05,0.0006024779286235571
1756845740,3,0,34,30,0.8823529411764706,safe,0.0,1.4589866623282433e-05,3.412901423871517e-05
1756845741,3,0,46,43,0.9347826086956522,safe,0.0,1.0547926649451256e-05,7.937685586512089e-05
1756845742,3,0,2008,2004,0.99800796812749,safe,0.0,1.8328893929719925e-05,0.0007304400205612183
1756845743,3,0,24,22,0.9166666666666666,safe,0.0,1.77859328687191e-05,3.691785968840122e-05
1756845744,3,0,244,222,0.9098360655737705,safe,0.0,1.3042008504271507e-05,0.00020194798707962036
1756845745,3,0,40,30,0.75,safe,0.0,1.3503944501280785e-05,2.0951032638549805e-05
1756845746,3,0,124,112,0.9032258064516129,safe,0.0,1.2865057215094566e-05,0.00010324991308152676
1756845747,3,0,640,600,0.9375,safe,0.0,1.189718022942543e-05,2.8425129130482674e-05
1756845748,3,0,412,406,0.9854368932038835,safe,0.0,1.0912073776125908e-05,0.0019737770780920982
1756845749,3,0,414,410,0.9903381642512077,safe,0.0,1.015583984553814e-05,6.518908776342869e-05
1756845750,3,0,3020,3010,0.9966887417218543,safe,0.0,1.2366101145744324e-05,7.176189683377743e-05
1756845751,3,0,80,80,1.0,safe,0.0,9.347917512059212e-06,1.957709901034832e-05
1756845752,3,0,48,44,0.9166666666666666,safe,0.0,1.4639925211668015e-05,6.243516691029072e-05
1756845753,3,0,212,206,0.9716981132075472,safe,0.0,1.267390325665474e-05,6.187683902680874e-05
1756845754,3,0,64,52,0.8125,safe,0.0,9.635929018259048e-06,2.1443935111165047e-05
1756845755,3,0,144,132,0.9166666666666666,safe,0.0,1.406087540090084e-05,4.772702232003212e-05
1756845756,3,0,2050,2040,0.9951219512195122,safe,0.0,1.4548888429999352e-05,0.000997429946437478
1756845757,3,0,26,24,0.9230769230769231,safe,0.0,1.0762130841612816e-05,3.399001434445381e-05
1756845758,3,0,424,412,0.9716981132075472,safe,0.0,1.2779142707586288e-05,0.00044284015893936157
1756845759,3,0,203,202,0.9950738916256158,safe,0.0,1.4652963727712631e-05,0.0008061931002885103
1756845760,3,0,450,440,0.9777777777777777,safe,0.0,9.727897122502327e-06,3.193994052708149e-05
1756845761,3,0,2030,2015,0.9926108374384236,safe,0.0,1.1862954124808311e-05,0.0001244081649929285
1756845762,3,0,350,300,0.8571428571428571,safe,0.0,9.906012564897537e-06,1.944298855960369e-05
1756845763,3,0,2110,2100,0.995260663507109,safe,0.0,1.2859934940934181e-05,0.0004141998942941427
1756845764,3,0,3020,3010,0.9966887417218543,safe,0.0,1.237611286342144e-05,6.382283754646778e-05
1756845765,3,0,2110,2100,0.995260663507109,safe,0.0,1.1961907148361206e-05,0.0003974800929427147
1756845766,3,0,504,452,0.8968253968253969,safe,0.0,1.4044111594557762e-05,6.329198367893696e-05
1756845767,3,0,122,111,0.9098360655737705,safe,0.0,1.2323958799242973e-05,3.0162977054715157e-05
1756845768,3,0,406,403,0.9926108374384236,safe,0.0,2.1224841475486755e-05,0.00020903185941278934
1756845769,3,0,17,16,0.9411764705882353,safe,0.0,1.2015923857688904e-05,2.950499765574932e-05
1756845770,3,0,444,440,0.990990990990991,safe,0.0,1.1650845408439636e-05,0.00011891708709299564
1756845771,3,0,52,46,0.8846153846153846,safe,0.0,1.0536052286624908e-05,6.612692959606647e-05
1756845772,3,0,3002,3001,0.9996668887408394,safe,0.0,1.3902084901928902e-05,0.0005961460992693901
1756845773,3,0,142,140,0.9859154929577465,safe,0.0,1.2701842933893204e-05,5.8206962421536446e-05
1756845774,3,0,26,23,0.8846153846153846,safe,0.0,1.164991408586502e-05,4.7623878344893456e-05
1756845775,3,0,700,600,0.8571428571428571,safe,0.0,1.1363066732883453e-05,2.520112320780754e-05
1756845776,3,0,406,403,0.9926108374384236,safe,0.0,1.5574973076581955e-05,0.0018291668966412544
1756845777,3,0,2104,2052,0.9752851711026616,safe,0.0,1.7206184566020966e-05,0.003411445999518037
1756845778,3,0,2050,2040,0.9951219512195122,safe,0.0,2.423417754471302e-05,0.0017930930480360985
1756845779,3,0,2420,2210,0.9132231404958677,safe,0.0,1.2598931789398193e-05,5.961698479950428e-05
1756845780,3,0,32,31,0.96875,safe,0.0,1.4963094145059586e-05,3.1621893867850304e-05
1756845781,3,0,2600,2300,0.8846153846153846,safe,0.0,1.2919073924422264e-05,5.59990294277668e-05
1756845782,3,0,700,600,0.8571428571428571,safe,0.0,1.0074116289615631e-05,2.4188077077269554e-05
1756845783,3,0,150,135,0.9,safe,0.0,1.4202902093529701e-05,7.931701838970184e-05
1756845784,3,0,224,212,0.9464285714285714,safe,0.0,1.7445068806409836e-05,0.0002527139149606228
1756845785,3,0,80,70,0.875,safe,0.0,1.2119067832827568e-05,2.3311935365200043e-05
1756845786,3,0,442,421,0.9524886877828054,safe,0.0,1.591700129210949e-05,0.0004799270536750555
1756845787,3,0,2204,2102,0.9537205081669692,safe,0.0,1.6901874914765358e-05,0.0027777969371527433
1756845788,3,0,2042,2021,0.9897159647404505,safe,0.0,1.4247139915823936e-05,0.011169431963935494
1756845789,3,0,540,470,0.8703703703703703,safe,0.0,1.4407793059945107e-05,5.8542005717754364e-05
1756845790,3,0,800,800,1.0,safe,0.0,1.4798948541283607e-05,2.873898483812809e-05
1756845791,3,0,406,404,0.9950738916256158,safe,0.0,1.2377044185996056e-05,0.0011166678741574287
1756845792,3,0,108,104,0.9629629629629629,safe,0.0,1.3538869097828865e-05,0.00017871404998004436
1756845793,3,0,700,650,0.9285714285714286,safe,0.0,1.2423843145370483e-05,2.8762035071849823e-05
1756845794,3,0,404,402,0.995049504950495,safe,0.0,9.893905371427536e-06,0.0001701421570032835
1756845795,3,0,2204,2102,0.9537205081669692,safe,0.0,1.1065974831581116e-05,0.00022216211073100567
1756845796,3,0,800,800,1.0,safe,0.0,1.5278812497854233e-05,3.038998693227768e-05
1756845797,3,0,2006,2004,0.9990029910269193,safe,0.0,1.2546079233288765e-05,0.022498845122754574
1756845798,3,0,26,23,0.8846153846153846,safe,0.0,9.262003004550934e-06,2.1824846044182777e-05
1756845799,3,0,215,210,0.9767441860465116,safe,0.0,1.1831056326627731e-05,9.454810060560703e-05
1756845800,3,0,250,225,0.9,safe,0.0,1.4907913282513618e-05,9.079091250896454e-05
1756845801,3,0,260,230,0.8846153846153846,safe,0.0,1.5452969819307327e-05,6.231083534657955e-05
1756845802,3,0,2404,2400,0.9983361064891847,safe,0.0,1.4371005818247795e-05,0.00021663890220224857
1756845803,3,0,444,422,0.9504504504504504,safe,0.0,1.4672987163066864e-05,0.00034523499198257923
1756845804,3,0,222,211,0.9504504504504504,safe,0.0,1.1243857443332672e-05,5.222181789577007e-05
1756845805,3,0,2500,2250,0.9,safe,0.0,9.58913005888462e-06,8.560996502637863e-05
1756845806,3,0,340,270,0.7941176470588235,safe,0.0,9.845942258834839e-06,2.3279106244444847e-05
1756845807,3,0,144,140,0.9722222222222222,safe,0.0,1.0435935109853745e-05,3.7085963413119316e-05
1756845808,3,0,4000,4000,1.0,safe,0.0,1.3147015124559402e-05,3.2951124012470245e-05
1756845809,3,0,602,501,0.8322259136212624,safe,0.0,1.4419900253415108e-05,0.0005686278454959393
1756845810,3,0,106,104,0.9811320754716981,safe,0.0,1.3391952961683273e-05,0.0001510889269411564
1756845811,3,0,3002,3001,0.9996668887408394,safe,0.0,1.5255063772201538e-05,0.0027834440115839243
1756845812,3,0,422,411,0.9739336492890995,safe,0.0,1.6363104805350304e-05,0.0011791691649705172
1756845813,3,0,122,111,0.9098360655737705,safe,0.0,9.794952347874641e-06,7.366109639406204e-05
1756845814,3,0,160,140,0.875,safe,0.0,1.2872042134404182e-05,4.9830181524157524e-05
1756845815,3,0,142,131,0.9225352112676056,safe,0.0,1.3181939721107483e-05,0.00010327901691198349
1756845816,3,0,444,440,0.990990990990991,safe,0.0,1.4085089787840843e-05,0.0001229480840265751
1756845817,3,0,260,230,0.8846153846153846,safe,0.0,1.2323027476668358e-05,4.9680937081575394e-05
1756845818,3,0,80,70,0.875,safe,0.0,1.2366101145744324e-05,2.988404594361782e-05
1756845819,3,0,2600,2300,0.8846153846153846,safe,0.0,1.7236918210983276e-05,5.3483061492443085e-05
1756845820,3,0,18,16,0.8888888888888888,safe,0.0,9.3020498752594e-06,3.1504081562161446e-05
1756845821,3,0,2440,2400,0.9836065573770492,safe,0.0,1.879315823316574e-05,7.709511555731297e-05
1756845822,3,0,142,131,0.9225352112676056,safe,0.0,1.1935830116271973e-05,0.0003292299807071686
1756845823,3,0,260,230,0.8846153846153846,safe,0.0,1.3238051906228065e-05,2.4789944291114807e-05
1756845824,3,0,52,50,0.9615384615384616,safe,0.0,1.2039905413985252e-05,3.6353012546896935e-05
1756845825,3,0,7,6,0.8571428571428571,safe,0.0,1.563900150358677e-05,2.9935967177152634e-05
1756845826,3,0,460,430,0.9347826086956522,safe,0.0,1.0850140824913979e-05,8.249492384493351e-05
1756845827,3,0,422,411,0.9739336492890995,safe,0.0,1.0006129741668701e-05,0.0009105170611292124
1756845828,3,0,3400,3200,0.9411764705882353,safe,0.0,1.3095792382955551e-05,3.7272926419973373e-05
1756845829,3,0,212,206,0.9716981132075472,safe,0.0,1.0943040251731873e-05,5.52530400454998e-05
1756845830,3,0,520,500,0.9615384615384616,safe,0.0,1.0351883247494698e-05,2.768309786915779e-05
1756845831,3,0,2240,2120,0.9464285714285714,safe,0.0,1.680688001215458e-05,0.00028385594487190247
1756845832,3,0,8,6,0.75,safe,0.0,1.0885996744036674e-05,5.810195580124855e-05
1756845833,3,0,230,220,0.9565217391304348,safe,0.0,3.592297434806824e-05,0.00010413001291453838
1756845834,3,0,2014,2010,0.9980139026812314,safe,0.0,1.777918078005314e-05,0.008590043056756258
1756845835,3,0,2020,2010,0.995049504950495,safe,0.0,1.433701254427433e-05,0.000174960820004344
1756845836,3,0,2024,2012,0.9940711462450593,safe,0.0,1.536100171506405e-05,0.011388710932806134
1756845837,3,0,504,452,0.8968253968253969,safe,0.0,1.1391937732696533e-05,0.00035432702861726284
1756845838,3,0,150,135,0.9,safe,0.0,1.3341894373297691e-05,3.560795448720455e-05
1756845839,3,0,222,220,0.990990990990991,safe,0.0,1.1611031368374825e-05,0.00010851211845874786
1756845840,3,0,304,252,0.8289473684210527,safe,0.0,9.443843737244606e-06,0.00014645280316472054
1756845841,3,0,32,26,0.8125,safe,0.0,1.4553079381585121e-05,4.9876049160957336e-05
1756845842,3,0,540,470,0.8703703703703703,safe,0.0,1.4625024050474167e-05,6.122607737779617e-05
1756845843,3,0,55,50,0.9090909090909091,safe,0.0,1.016794703900814e-05,2.8538983315229416e-05
1756845844,3,0,422,411,0.9739336492890995,safe,0.0,1.546810381114483e-05,0.0008423770777881145
1756845845,3,0,424,412,0.9716981132075472,safe,0.0,1.7422949895262718e-05,0.0005950999911874533
1756845846,3,0,20,20,1.0,safe,0.0,1.5327008441090584e-05,3.140815533697605e-05
1756845847,3,0,604,602,0.9966887417218543,safe,0.0,1.2824079021811485e-05,6.819120608270168e-05
1756845848,3,0,2030,2020,0.9950738916256158,safe,0.0,1.288391649723053e-05,0.0018657350447028875
1756845849,3,0,430,415,0.9651162790697675,safe,0.0,1.1412892490625381e-05,0.00016954494640231133
1756845850,3,0,212,210,0.9905660377358491,safe,0.0,9.81893390417099e-06,0.00019557797349989414
1756845851,3,0,504,500,0.9920634920634921,safe,0.0,1.21330376714468e-05,5.558389239013195e-05
1756845852,3,0,640,600,0.9375,safe,0.0,1.668115146458149e-05,3.248988650739193e-05
1756845853,3,0,4000,4000,1.0,safe,0.0,1.4677876606583595e-05,2.814806066453457e-05
1756845854,3,0,2410,2205,0.9149377593360996,safe,0.0,1.57069880515337e-05,0.0006206089165061712
1756845855,3,0,430,420,0.9767441860465116,safe,0.0,2.030213363468647e-05,0.0001704071182757616
1756845856,3,0,406,404,0.9950738916256158,safe,0.0,1.4968914911150932e-05,0.0009529259987175465
1756845857,3,0,2400,2200,0.9166666666666666,safe,0.0,1.957593485713005e-05,5.308305844664574e-05
1756845858,3,0,2022,2011,0.9945598417408507,safe,0.0,1.2003118172287941e-05,0.00045814295299351215
1756845859,3,0,2006,2003,0.9985044865403788,safe,0.0,1.2703007087111473e-05,0.0006090078968554735
