seeds,num_tasks,per_jitter,final_e2e_max,let,R,exceed,false_percentage,run_time_our,run_time_G
1756829347,5,0,3400,3205,0.9426470588235294,safe,0.0329,2.2342894226312637e-05,0.0012436669785529375
1756829348,5,0,560,490,0.875,safe,0.0329,2.0514940842986107e-05,0.00035223993472754955
1756829349,5,0,1200,902,0.7516666666666667,safe,0.0329,2.7069123461842537e-05,0.0005047670565545559
1756829350,5,0,750,685,0.9133333333333333,safe,0.0329,2.080388367176056e-05,0.00024093594402074814
1756829351,5,0,304,252,0.8289473684210527,safe,0.0329,3.165309317409992e-05,0.00031730998307466507
1756829352,5,0,2404,2202,0.9159733777038269,safe,0.0329,1.7505139112472534e-05,0.09040520805865526
1756829353,5,0,184,172,0.9347826086956522,safe,0.0329,2.6362016797065735e-05,0.0002670180983841419
1756829354,5,0,436,419,0.9610091743119266,safe,0.0329,2.8321053832769394e-05,0.0030124180484563112
1756829355,5,0,1004,708,0.7051792828685259,safe,0.0329,3.0297785997390747e-05,0.0013041989877820015
1756829356,5,0,652,626,0.9601226993865031,safe,0.0329,3.0237948521971703e-05,0.0026836819015443325
1756829357,5,0,272,236,0.8676470588235294,safe,0.0329,1.461501233279705e-05,0.0005398020148277283
1756829358,5,0,830,630,0.7590361445783133,safe,0.0329,2.6370864361524582e-05,0.00014099106192588806
1756829359,5,0,2312,2206,0.9541522491349481,safe,0.0329,1.9260914996266365e-05,0.020170952193439007
1756829360,5,0,2230,2115,0.9484304932735426,safe,0.0329,2.162111923098564e-05,0.0030888961628079414
1756829361,5,0,200,162,0.81,safe,0.0329,1.5943078324198723e-05,0.00024393387138843536
1756829362,5,0,2550,2285,0.8960784313725491,safe,0.0329,1.9184080883860588e-05,0.0018512839451432228
1756829363,5,0,1040,780,0.75,safe,0.0329,1.675705425441265e-05,6.488501094281673e-05
1756829364,5,0,2416,2210,0.9147350993377483,safe,0.0329,2.0650913938879967e-05,0.03125125588849187
1756829365,5,0,720,560,0.7777777777777778,safe,0.0329,1.752586103975773e-05,8.22930596768856e-05
1756829366,5,0,0,355,,,0.0329,1.4493009075522423e-05,0.00010748789645731449
1756829367,5,0,634,518,0.8170347003154574,safe,0.0329,1.644599251449108e-05,0.000740251038223505
1756829368,5,0,3420,3210,0.9385964912280702,safe,0.0329,2.0141946151852608e-05,0.0036761059891432524
1756829369,5,0,2150,2075,0.9651162790697675,safe,0.0329,1.912703737616539e-05,0.004007986979559064
1756829370,5,0,2250,2125,0.9444444444444444,safe,0.0329,1.911493018269539e-05,0.0022681758273392916
1756829371,5,0,630,515,0.8174603174603174,safe,0.0329,2.1246960386633873e-05,0.00025995285250246525
1756829372,5,0,2074,2038,0.982642237222758,safe,0.0329,2.1382002159953117e-05,0.020318242954090238
1756829373,5,0,448,424,0.9464285714285714,safe,0.0329,2.048211172223091e-05,0.0014105341397225857
1756829374,5,0,4200,3120,0.7428571428571429,safe,0.0329,2.9049813747406006e-05,0.0007225601002573967
1756829375,5,0,2230,2115,0.9484304932735426,safe,0.0329,1.7955899238586426e-05,0.00288604898378253
1756829376,5,0,2520,2260,0.8968253968253969,safe,0.0329,2.1826010197401047e-05,0.000749948900192976
1756829377,5,0,0,355,,,0.0329,1.5205005183815956e-05,0.00010673212818801403
1756829378,5,0,52,48,0.9230769230769231,safe,0.0329,1.664017327129841e-05,8.229888044297695e-05
1756829379,5,0,2224,2112,0.9496402877697842,safe,0.0329,1.8700025975704193e-05,0.006862528854981065
1756829380,5,0,5400,4220,0.7814814814814814,safe,0.0329,1.8734950572252274e-05,0.0002601619344204664
1756829381,5,0,664,532,0.8012048192771084,safe,0.0329,1.7259037122130394e-05,0.0006373981013894081
1756829382,5,0,4102,3061,0.7462213554363725,safe,0.0329,2.2883061319589615e-05,0.013608642853796482
1756829383,5,0,2448,2224,0.9084967320261438,safe,0.0329,1.9478844478726387e-05,0.02395170507952571
1756829384,5,0,510,385,0.7549019607843137,safe,0.0329,2.1491898223757744e-05,0.00010864087380468845
1756829385,5,0,168,160,0.9523809523809523,safe,0.0329,1.7147976905107498e-05,0.00015021488070487976
1756829386,5,0,2350,2185,0.9297872340425531,safe,0.0329,2.423301339149475e-05,0.002213425934314728
1756829387,5,0,0,2402,,,0.0329,2.3277010768651962e-05,0.005723749054595828
1756829388,5,0,4104,3252,0.7923976608187134,safe,0.0329,2.8456095606088638e-05,0.0036217831075191498
1756829389,5,0,2244,2122,0.9456327985739751,safe,0.0329,3.413786180317402e-05,0.012016647960990667
1756829390,5,0,2232,2116,0.9480286738351255,safe,0.0329,2.3348955437541008e-05,0.044220007956027985
1756829391,5,0,2314,2158,0.9325842696629213,safe,0.0329,3.623822703957558e-05,0.018152010859921575
1756829392,5,0,2560,2290,0.89453125,safe,0.0329,2.691405825316906e-05,0.0009847769979387522
1756829393,5,0,4100,3102,0.7565853658536585,safe,0.0329,2.168305218219757e-05,0.003459502011537552
1756829394,5,0,52,47,0.9038461538461539,safe,0.0329,1.6636913642287254e-05,0.00013135699555277824
1756829395,5,0,2222,2111,0.95004500450045,safe,0.0329,2.1283049136400223e-05,0.019606471993029118
1756829396,5,0,544,472,0.8676470588235294,safe,0.0329,2.2345921024680138e-05,0.0007024179212749004
1756829397,5,0,0,660,,,0.0329,2.3853033781051636e-05,0.00013571791350841522
1756829398,5,0,3034,3018,0.994726433750824,safe,0.0329,1.9308878108859062e-05,0.012464141938835382
1756829399,5,0,3122,3061,0.9804612427930813,safe,0.0329,2.043694257736206e-05,0.020603304030373693
1756829400,5,0,2224,2112,0.9496402877697842,safe,0.0329,3.064400516450405e-05,0.010016818065196276
1756829401,5,0,618,510,0.8252427184466019,safe,0.0329,1.6608042642474174e-05,0.0013092730659991503
1756829402,5,0,2146,2083,0.9706430568499534,safe,0.0329,1.8619932234287262e-05,0.04867924400605261
1756829403,5,0,168,144,0.8571428571428571,safe,0.0329,1.7316080629825592e-05,0.0004651660565286875
1756829404,5,0,4000,3251,0.81275,safe,0.0329,1.9970117136836052e-05,0.006656342884525657
1756829405,5,0,224,164,0.7321428571428571,safe,0.0329,1.698988489806652e-05,0.00016771978698670864
1756829406,5,0,2640,2320,0.8787878787878788,safe,0.0329,1.980387605726719e-05,0.000397662864997983
1756829407,5,0,642,521,0.8115264797507789,safe,0.0329,2.3996923118829727e-05,0.0023031311575323343
1756829408,5,0,244,222,0.9098360655737705,safe,0.0329,1.6764970496296883e-05,0.0003585920203477144
1756829409,5,0,2284,2142,0.9378283712784589,safe,0.0329,1.9843922927975655e-05,0.006156525108963251
1756829410,5,0,404,305,0.754950495049505,safe,0.0329,3.266800194978714e-05,0.001119083957746625
1756829411,5,0,2066,2033,0.984027105517909,safe,0.0329,1.7798040062189102e-05,0.06737076910212636
1756829412,5,0,730,565,0.773972602739726,safe,0.0329,1.9700033590197563e-05,0.00027037900872528553
1756829413,5,0,136,123,0.9044117647058824,safe,0.0329,1.735799014568329e-05,0.00030406098812818527
1756829414,5,0,648,524,0.808641975308642,safe,0.0329,1.7974060028791428e-05,0.0011144198942929506
1756829415,5,0,424,362,0.8537735849056604,safe,0.0329,3.333413042128086e-05,0.0002705019433051348
1756829416,5,0,662,631,0.9531722054380665,safe,0.0329,2.0260922610759735e-05,0.0013106351252645254
1756829417,5,0,3240,2620,0.808641975308642,safe,0.0329,2.075103111565113e-05,0.0003175621386617422
1756829418,5,0,4000,3011,0.75275,safe,0.0329,2.4456996470689774e-05,0.03748844191431999
1756829419,5,0,3044,3022,0.992772667542707,safe,0.0329,2.0517036318778992e-05,0.09958693501539528
1756829420,5,0,166,144,0.8674698795180723,safe,0.0329,2.0170817151665688e-05,0.0004696368705481291
1756829421,5,0,2118,2060,0.9726156751652503,safe,0.0329,2.2378982976078987e-05,0.03429504600353539
1756829422,5,0,320,260,0.8125,safe,0.0329,1.57069880515337e-05,7.366412319242954e-05
1756829423,5,0,152,126,0.8289473684210527,safe,0.0329,1.8382910639047623e-05,0.0002750749699771404
1756829424,5,0,332,266,0.8012048192771084,safe,0.0329,1.702108420431614e-05,0.00062193488702178
1756829425,5,0,334,268,0.8023952095808383,safe,0.0329,2.4548033252358437e-05,0.0005107999313622713
1756829426,5,0,2224,2112,0.9496402877697842,safe,0.0329,1.9236933439970016e-05,0.006940521067008376
1756829427,5,0,3020,2510,0.8311258278145696,safe,0.0329,2.1419022232294083e-05,0.0005701719783246517
1756829428,5,0,400,331,0.8275,safe,0.0329,1.750979572534561e-05,0.0004578919615596533
1756829429,5,0,632,516,0.8164556962025317,safe,0.0329,1.936894841492176e-05,0.001582876080647111
1756829430,5,0,2252,2126,0.9440497335701599,safe,0.0329,1.9602011889219284e-05,0.02753017214126885
1756829431,5,0,1040,821,0.7894230769230769,safe,0.0329,1.9571976736187935e-05,0.0009382560383528471
1756829432,5,0,552,486,0.8804347826086957,safe,0.0329,2.0096078515052795e-05,0.0014854359906166792
1756829433,5,0,428,416,0.9719626168224299,safe,0.0329,2.9312213882803917e-05,0.001771019073203206
1756829434,5,0,842,622,0.7387173396674585,safe,0.0329,3.103096969425678e-05,0.0036507691256701946
1756829435,5,0,814,609,0.7481572481572482,safe,0.0329,1.5686964616179466e-05,0.0024257649201899767
1756829436,5,0,326,263,0.8067484662576687,safe,0.0329,1.5532830730080605e-05,0.0006807560566812754
1756829437,5,0,2446,2223,0.9088307440719542,safe,0.0329,2.0627165213227272e-05,0.05386273609474301
1756829438,5,0,2228,2114,0.9488330341113106,safe,0.0329,1.9029946997761726e-05,0.026034357026219368
1756829439,5,0,2650,2325,0.8773584905660378,safe,0.0329,2.0028091967105865e-05,0.0016443270724266768
1756829440,5,0,2304,2152,0.9340277777777778,safe,0.0329,1.6100937500596046e-05,0.08148948405869305
1756829441,5,0,2036,2019,0.9916502946954814,safe,0.0329,1.7710961401462555e-05,0.06342232786118984
1756829442,5,0,1000,900,0.9,safe,0.0329,1.906394027173519e-05,4.4425949454307556e-05
1756829443,5,0,650,525,0.8076923076923077,safe,0.0329,1.7144018784165382e-05,0.00027818791568279266
1756829444,5,0,250,205,0.82,safe,0.0329,1.4992896467447281e-05,0.00010276399552822113
1756829445,5,0,382,301,0.7879581151832461,safe,0.0329,2.6821158826351166e-05,0.0005207471549510956
1756829446,5,0,550,475,0.8636363636363636,safe,0.0329,1.606391742825508e-05,0.00026467000134289265
1756829447,5,0,2464,2242,0.9099025974025974,safe,0.0329,1.839594915509224e-05,0.0068688178434967995
1756829448,5,0,624,512,0.8205128205128205,safe,0.0329,1.8333084881305695e-05,0.0035571709740906954
1756829449,5,0,546,483,0.8846153846153846,safe,0.0329,2.0374078303575516e-05,0.002263406990095973
1756829450,5,0,2440,2225,0.9118852459016393,safe,0.0329,2.1393876522779465e-05,0.0020552449859678745
1756829451,5,0,74,58,0.7837837837837838,safe,0.0329,1.8849968910217285e-05,6.889412179589272e-05
1756829452,5,0,526,463,0.8802281368821293,safe,0.0329,1.812400296330452e-05,0.0025101518258452415
1756829453,5,0,2590,2320,0.8957528957528957,safe,0.0329,2.6792054995894432e-05,0.0006846319884061813
1756829454,5,0,2520,2260,0.8968253968253969,safe,0.0329,1.843692734837532e-05,0.004167858976870775
1756829455,5,0,2416,2209,0.9143211920529801,safe,0.0329,1.8303049728274345e-05,0.0590832089073956
1756829456,5,0,450,425,0.9444444444444444,safe,0.0329,2.3957109078764915e-05,0.0057762248907238245
1756829457,5,0,160,130,0.8125,safe,0.0329,1.4701858162879944e-05,6.91970344632864e-05
1756829458,5,0,4015,3015,0.75093399750934,safe,0.0329,2.013496123254299e-05,0.010546747129410505
1756829459,5,0,472,436,0.923728813559322,safe,0.0329,1.6842037439346313e-05,0.0015824909787625074
1756829460,5,0,2444,2222,0.9091653027823241,safe,0.0329,2.002110704779625e-05,0.008270845049992204
1756829461,5,0,2066,2033,0.984027105517909,safe,0.0329,1.8659047782421112e-05,0.060024422127753496
1756829462,5,0,290,250,0.8620689655172413,safe,0.0329,1.4738179743289948e-05,3.984314389526844e-05
1756829463,5,0,2054,2028,0.9873417721518988,safe,0.0329,1.9091879948973656e-05,0.01783289504237473
1756829464,5,0,4004,3028,0.7562437562437563,safe,0.0329,2.364814281463623e-05,0.014916513115167618
1756829465,5,0,4000,3035,0.75875,safe,0.0329,1.7147976905107498e-05,0.002726953011006117
1756829466,5,0,2704,2352,0.8698224852071006,safe,0.0329,1.8336111679673195e-05,0.002995935035869479
1756829467,5,0,2230,2115,0.9484304932735426,safe,0.0329,2.1107029169797897e-05,0.0034809871576726437
1756829468,5,0,3122,3061,0.9804612427930813,safe,0.0329,2.03580129891634e-05,0.012508358107879758
1756829469,5,0,4020,3220,0.8009950248756219,safe,0.0329,1.8722843378782272e-05,0.0010978539939969778
1756829470,5,0,902,652,0.7228381374722838,safe,0.0329,1.675100065767765e-05,0.002937133889645338
1756829471,5,0,648,624,0.9629629629629629,safe,0.0329,1.6557984054088593e-05,0.0009779969695955515
1756829472,5,0,2190,2105,0.9611872146118722,safe,0.0329,2.104812301695347e-05,0.00264611910097301
1756829473,5,0,126,113,0.8968253968253969,safe,0.0329,1.7073005437850952e-05,0.00031518004834651947
1756829474,5,0,360,330,0.9166666666666666,safe,0.0329,1.589185558259487e-05,0.00011727912351489067
1756829475,5,0,3224,3112,0.9652605459057072,safe,0.0329,1.803319901227951e-05,0.005413202103227377
1756829476,5,0,157,141,0.8980891719745223,safe,0.0329,1.605600118637085e-05,0.0005835189949721098
1756829477,5,0,4042,3121,0.7721425037110341,safe,0.0329,1.9932864233851433e-05,0.008462460013106465
1756829478,5,0,38,30,0.7894736842105263,safe,0.0329,3.131781704723835e-05,0.00012138998135924339
1756829479,5,0,820,710,0.8658536585365854,safe,0.0329,1.5161000192165375e-05,0.00026298011653125286
1756829480,5,0,20,16,0.8,safe,0.0329,1.5354016795754433e-05,6.646406836807728e-05
1756829481,5,0,5200,4150,0.7980769230769231,safe,0.0329,1.7872080206871033e-05,0.00011299806647002697
1756829482,5,0,610,505,0.8278688524590164,safe,0.0329,1.588882878422737e-05,0.004679324803873897
1756829483,5,0,2226,2113,0.949236298292902,safe,0.0329,1.9139843061566353e-05,0.05242405412718654
1756829484,5,0,2246,2123,0.9452359750667854,safe,0.0329,2.0081177353858948e-05,0.04845970100723207
1756829485,5,0,2412,2206,0.9145936981757877,safe,0.0329,1.848209649324417e-05,0.0432122980710119
1756829486,5,0,2052,2026,0.9873294346978557,safe,0.0329,3.4286174923181534e-05,0.03523158491589129
1756829487,5,0,2620,2310,0.8816793893129771,safe,0.0329,1.7807120457291603e-05,0.0037613571621477604
1756829488,5,0,2216,2109,0.9517148014440433,safe,0.0329,1.733400858938694e-05,0.06746300403028727
1756829489,5,0,6000,5200,0.8666666666666667,safe,0.0329,2.8952956199645996e-05,7.683783769607544e-05
1756829490,5,0,280,240,0.8571428571428571,safe,0.0329,1.5171943232417107e-05,0.00012553483247756958
1756829491,5,0,744,582,0.782258064516129,safe,0.0329,1.4836201444268227e-05,0.00047927116975188255
1756829492,5,0,640,530,0.828125,safe,0.0329,1.619383692741394e-05,0.00011247582733631134
1756829493,5,0,654,528,0.8073394495412844,safe,0.0329,1.4612916857004166e-05,0.0006433899980038404
1756829494,5,0,2542,2281,0.8973249409913454,safe,0.0329,1.8378952518105507e-05,0.009382656076923013
1756829495,5,0,706,553,0.78328611898017,safe,0.0329,1.6249017789959908e-05,0.0018814909271895885
1756829496,5,0,200,156,0.78,safe,0.0329,1.460593193769455e-05,0.0001684820745140314
1756829497,5,0,2066,2033,0.984027105517909,safe,0.0329,2.0398059859871864e-05,0.12130678398534656
1756829498,5,0,5020,4030,0.8027888446215139,safe,0.0329,2.2579915821552277e-05,0.0008740650955587626
1756829499,5,0,2246,2123,0.9452359750667854,safe,0.0329,2.0046019926667213e-05,0.049068009946495295
1756829500,5,0,340,271,0.7970588235294118,safe,0.0329,2.0865118131041527e-05,0.000530668068677187
1756829501,5,0,152,136,0.8947368421052632,safe,0.0329,1.874612644314766e-05,0.000555810984224081
1756829502,5,0,230,215,0.9347826086956522,safe,0.0329,1.5224097296595573e-05,0.0009889090433716774
1756829503,5,0,2074,2038,0.982642237222758,safe,0.0329,2.009700983762741e-05,0.015260678948834538
1756829504,5,0,4000,3014,0.7535,safe,0.0329,2.1052081137895584e-05,0.028293608920648694
1756829505,5,0,274,238,0.8686131386861314,safe,0.0329,1.7490005120635033e-05,0.0003387418109923601
1756829506,5,0,324,262,0.808641975308642,safe,0.0329,1.767813228070736e-05,0.00031031807884573936
1756829507,5,0,2092,2046,0.9780114722753346,safe,0.0329,1.7283950001001358e-05,0.028857062105089426
1756829508,5,0,2544,2282,0.8970125786163522,safe,0.0329,1.9116094335913658e-05,0.0048368398565799
1756829509,5,0,466,433,0.9291845493562232,safe,0.0329,1.637497916817665e-05,0.002138902898877859
1756829510,5,0,624,512,0.8205128205128205,safe,0.0329,2.525397576391697e-05,0.005144360009580851
1756829511,5,0,2420,2210,0.9132231404958677,safe,0.0329,1.77859328687191e-05,0.000750852981582284
1756829512,5,0,552,486,0.8804347826086957,safe,0.0329,1.6312813386321068e-05,0.0013957100454717875
1756829513,5,0,2644,2322,0.8782148260211801,safe,0.0329,2.0720064640045166e-05,0.004310578107833862
1756829514,5,0,500,440,0.88,safe,0.0329,1.4774966984987259e-05,3.904593177139759e-05
1756829515,5,0,4400,3600,0.8181818181818182,safe,0.0329,2.0657898858189583e-05,4.474492743611336e-05
1756829516,5,0,2410,2255,0.9356846473029046,safe,0.0329,1.8579885363578796e-05,0.0013858969323337078
1756829517,5,0,2222,2111,0.95004500450045,safe,0.0329,2.643815241754055e-05,0.03443775000050664
1756829518,5,0,2050,2026,0.9882926829268293,safe,0.0329,1.923111267387867e-05,0.03454885515384376
1756829519,5,0,2059,2032,0.9868868382710053,safe,0.0329,2.472684718668461e-05,0.02209555101580918
1756829520,5,0,5000,4055,0.811,safe,0.0329,1.8402934074401855e-05,0.0010828280355781317
1756829521,5,0,2050,2025,0.9878048780487805,safe,0.0329,1.9998988136649132e-05,0.08848283090628684
1756829522,5,0,2416,2209,0.9143211920529801,safe,0.0329,1.8417835235595703e-05,0.05966933909803629
1756829523,5,0,468,434,0.9273504273504274,safe,0.0329,2.4902867153286934e-05,0.0012607208918780088
1756829524,5,0,2164,2092,0.966728280961183,safe,0.0329,2.047908492386341e-05,0.008529067039489746
1756829525,5,0,2212,2106,0.9520795660036167,safe,0.0329,2.1194107830524445e-05,0.0236137630417943
1756829526,5,0,600,510,0.85,safe,0.0329,1.6157981008291245e-05,5.6617893278598785e-05
1756829527,5,0,4402,3202,0.7273966378918674,safe,0.0329,1.9999919459223747e-05,0.08671569707803428
1756829528,5,0,820,615,0.75,safe,0.0329,1.9077910110354424e-05,0.0003826108295470476
1756829529,5,0,804,702,0.8731343283582089,safe,0.0329,1.6964972019195557e-05,0.00044973893091082573
1756829530,5,0,134,117,0.8731343283582089,safe,0.0329,1.561315730214119e-05,0.00038377614691853523
1756829531,5,0,2024,2012,0.9940711462450593,safe,0.0329,1.6662990674376488e-05,0.1054409600328654
1756829532,5,0,5010,4205,0.8393213572854291,safe,0.0329,2.1965010091662407e-05,0.0008664990309625864
1756829533,5,0,594,522,0.8787878787878788,safe,0.0329,1.5967991203069687e-05,0.0004749030340462923
1756829534,5,0,2514,2258,0.898170246618934,safe,0.0329,2.4798093363642693e-05,0.014457047916948795
1756829535,5,0,2254,2128,0.9440993788819876,safe,0.0329,1.7508165910840034e-05,0.015086215222254395
